,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
2699,ELEC,Conrad Grebel University College,140 Westmount Road N,,Waterloo,ON,N2L 3G6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.465947,-80.544603,2022-07-15,129504,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2700,ELEC,University of Waterloo,263 Philip St.,,Waterloo,ON,N2L 3G1,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,43.472984,-80.53837,2022-07-15,129505,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2701,ELEC,Bingemans Inc,425 Bingemans Centre Drive,,Kitchener,ON,N2B 3X7,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.475271,-80.452244,2022-07-15,129506,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2702,ELEC,75 University Avenue West,75 University Avenue West,,Waterloo,ON,N2L 3C5,,888-356-8911,E,,Public,24 hours daily,,,,,,9.0,,,FLO,https://flo.ca/,200-9,43.474509,-80.528261,2022-07-15,129507,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2703,ELEC,Economical Insurance - Riverbend,590 Riverbend Dr.,,Kitchener,ON,N2K 3S2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.475992,-80.480169,2022-07-15,129508,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2704,ELEC,FLO - Canadian Tire - Waterloo,400 Weber St N,,Waterloo,ON,N2J 3J3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,2.0,,FLO,https://flo.ca/,GPS,43.485126,-80.524241,2022-07-15,129509,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2705,ELEC,Ivanhoe Cambridge - Conestoga Mall,550 King St N,,Waterloo,ON,N2L 5W6,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.498917,-80.52639,2022-07-15,129510,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2706,ELEC,Winston Park - Geotab,2440 Winston Park Dr.,,Oakville,ON,L6H 7V2,,888-356-8911,E,,Public,24 hours daily,,,,,,8.0,,,FLO,https://flo.ca/,GPS,43.515201,-79.683331,2022-07-15,129512,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2707,ELEC,FLO - Canadian Tire - Milton,20 Market Dr,,Milton,ON,L9T 3H5,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.523499,-79.899493,2022-07-15,129513,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2708,ELEC,FLO - Granite Homes,7 Edinburgh Road South,,Guelph,ON,N1H 5N8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.537338,-80.257931,2022-07-15,129514,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2709,ELEC,Crown Realty - 1004 Middle Gate Rd,1004 Middle Gate Rd,,Mississauga,ON,L4Y 1M3,,888-356-8911,E,,Public,24 hours daily,,,,,,6.0,,,FLO,https://flo.ca/,GPS,43.597367,-79.58649,2022-07-15,129518,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2710,ELEC,FLO - Canadian Tire - Mississauga Dundas St.,1202 Dundas St E,,Mississauga,ON,L4Y 2C1,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.604555,-79.588165,2022-07-15,129519,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2711,ELEC,Alectra - 2185 Derry Rd,2185 Derry Rd W,,Mississauga,ON,L5N 7A6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.60589,-79.75566,2022-07-15,129520,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2712,ELEC,Via Rail Canada Inc. - Toronto Maintenance Centre,50C Drummond St.,,Etobicoke,ON,M8V 4B5,,888-356-8911,E,,Public,24 hours daily,,,,,,8.0,,,FLO,https://flo.ca/,GPS,43.609436,-79.507395,2022-07-15,129521,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2713,ELEC,FLO - Cadillac Fairview - Sherway Gardens,25 The West Mall,,Etobicoke,ON,M9C 1B8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.612973,-79.559993,2022-07-15,129522,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2714,ELEC,FLO - Canadian Tire - Etobicoke,1612 The Queensway,,Etobicoke,ON,M8Z 1V1,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.617111,-79.544867,2022-07-15,129523,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2715,ELEC,Halton Hills Community Energy Corporation,43 Alice St.,,Acton,ON,L7J 2A9,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.632857,-80.04144,2022-07-15,129525,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2716,ELEC,FLO - Canadian Tire - Mississauga Dixie Rd,5067 Dixie Rd,,Mississauga,ON,L4W 5S6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.636621,-79.621466,2022-07-15,129526,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2717,ELEC,Harbourfront Center,235 Queens Quay West,,Toronto,ON,M5J 2G8,,888-356-8911,E,,Public,24 hours daily,,,,,,10.0,,,FLO,https://flo.ca/,GPS,43.639244,-79.382632,2022-07-15,129527,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2718,ELEC,Halton Hills - Acton Arena,415 Queen St.,,Acton,ON,L7J 2N2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.642197,-80.026011,2022-07-15,129528,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2719,ELEC,FLO - Cadillac Fairview - Simcoe Place- P2 Level,200 Front st W,,Toronto,ON,M5V 3K2,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.644719,-79.385781,2022-07-15,129529,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2720,ELEC,FLO - Cadillac Fairview - RBC Centre - P1 Level,155 Wellington Street West,,Toronto,ON,M5V 3L3,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.645829,-79.386532,2022-07-15,129530,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2721,ELEC,"70 University Avenue, Toronto, ON",70 University Avenue,,Toronto,ON,M5J 2M4,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.646492,-79.384815,2022-07-15,129531,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2722,ELEC,FLO - Cadillac Fairview - TD Center,66 Wellington St W,,Toronto,ON,M5J 2W4,,888-356-8911,E,,Public,24 hours daily,,,,,,5.0,,,FLO,https://flo.ca/,GPS,43.647089,-79.381974,2022-07-15,129532,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2723,ELEC,7120 Hurontario (2019),7120 Hurontario St,,Mississauga,ON,L5S 1Z8,,888-356-8911,E,,Public,24 hours daily,,,,,,6.0,1.0,,FLO,https://flo.ca/,GPS,43.647357,-79.709644,2022-07-15,129533,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2724,ELEC,Susan Fennell Sportsplex (South Fletchers Sports Complex),500 Ray Lawson Blvd,,Brampton,ON,L6Y 5B3,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.651732,-79.736017,2022-07-15,129534,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2725,ELEC,FLO - Cadillac Fairview - Toronto Eaton Centre,220 Yonge St (Bay & Dundas Parkade P2),,Toronto,ON,M5B 2H1,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.655071,-79.383059,2022-07-15,129535,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2726,ELEC,Baka Mobile - Head Office,630 The East Mall,,Toronto,ON,M9B 4B1,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.65691,-79.567663,2022-07-15,129536,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2727,ELEC,30 International Blvd.,30 International Blvd,,Toronto,ON,M9W 5P3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.67785,-79.589292,2022-07-15,129538,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2728,ELEC,Centennial College - Carlaw Campus,951 Carlaw Ave,,East York,ON,M4K 3M2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.685205,-79.348707,2022-07-15,129539,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2729,ELEC,Nelson Square Garage,2 Diplock Lane,,Brampton,ON,L6X 4J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.6859301,-79.7613695,2022-07-15,129540,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2730,ELEC,Alt Hotel Toronto Airport,6080 Viscount Road,,Mississauga,ON,L4V 0A1,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.69219,-79.61991,2022-07-15,129542,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2731,ELEC,7420 Airport Rd,"7420 Airport Road West, suite 106",,Mississauga,ON,L4T 4E5,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.711733,-79.653956,2022-07-15,129543,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2732,ELEC,Woodbine Racetrack,555 Rexdale Blvd,,Toronto,ON,M9W 5L2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.715963,-79.606227,2022-07-15,129544,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2733,ELEC,10 Peel Centre Drive - Suite A,10 Peel Centre Dr,,Brampton,ON,L6T 4B9,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,1.0,,FLO,https://flo.ca/,GPS,43.719035,-79.722865,2022-07-15,129545,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2734,ELEC,Centennial College - Ashtonbee campus,75 Ashtonbee Rd,,Scarborough,ON,M1L 4C9,,888-356-8911,E,,Public,24 hours daily,,,,,,3.0,,,FLO,https://flo.ca/,GPS,43.73038,-79.292659,2022-07-15,129546,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2735,ELEC,FLO - Cadillac Fairview -  Shops at Don Mills,1090 Don Mills Rd,,Toronto,ON,M3C 3R6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.735299,-79.345475,2022-07-15,129547,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2736,ELEC,FLO - Cadillac Fairview - Yonge Corporate Centre,"4120 Yonge St, North York, ON M2P 2C6",,Toronto,ON,M5B 2H1,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.7467,-79.408161,2022-07-15,129549,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2737,ELEC,Brampton - Springdale Library - Komagata Maru Park,10705 Bramalea Rd,,Brampton,ON,L6R 0C1,,888-356-8911,E,,Public,24 hours daily,,,,,,3.0,,,FLO,https://flo.ca/,GPS,43.758284,-79.7605,2022-07-15,129550,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2738,ELEC,The Electric Vehicule Discovery Centre,1126 Finch Ave. West,,North York,ON,M3J 3J6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.767541,-79.475888,2022-07-15,129551,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2739,ELEC,"5160, Yonge Street","5160, Yonge Street",,Toronto,ON,M2N 6L9,,888-356-8911,E,,Public,24 hours daily,,,,,,20.0,,,FLO,https://flo.ca/,GPS,43.768915,-79.414013,2022-07-15,129552,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2740,ELEC,FLO - Cadillac Fairview - Fairview Mall,1800 Sheppard Ave E,,North York,ON,M2J 5A7,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.777867,-79.3463,2022-07-15,129553,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2741,ELEC,Needs Shelburne,90 Ohio Rd,,Shelburne,NS,B0T 0A4,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,43.778275,-65.338873,2022-07-15,129554,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2742,ELEC,941 Progress Ave,941 Progress Ave,,Scarborough,ON,M1G 3T8,,888-356-8911,E,,Public,24 hours daily,,,,,,16.0,,,FLO,https://flo.ca/,200-9,43.785275,-79.22703,2022-07-15,129555,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2743,ELEC,Centennial College - Morningside Campus,755 Morningside Ave,,Scarborough,ON,M1C 4Z4,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.78716,-79.193106,2022-07-15,129556,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2744,ELEC,FLO - Canadian Tire - Woodbridge,3850 Hwy 7,,Woodbridge,ON,L4L 9C3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,2.0,,FLO,https://flo.ca/,GPS,43.790349,-79.55176,2022-07-15,129557,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2745,ELEC,City of Vaughan,2800 Rutherford Road,,Vaughan,ON,L4K 2N9,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://flo.ca/,GPS,43.83409,-79.523937,2022-07-15,129558,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2746,ELEC,Volkswagen Group Canada - Bayly HQ,777 Bayly street west,,Ajax,ON,L1S 7G7,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.836726,-79.046322,2022-07-15,129559,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2747,ELEC,FLO - Canadian Tire - Richmond Hill,8830 Yonge St,,Richmond Hill,ON,L4C 6Z6,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,2.0,,FLO,https://flo.ca/,200-9,43.842636,-79.431046,2022-07-15,129560,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2748,ELEC,Shell Yarmouth,87 Starrs Rd,,Yarmouth,NS,B5A 2T5,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,43.842732,-66.103923,2022-07-15,129561,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2749,ELEC,FLO - Canadian Tire - Pickering,1735 Pickering Pkwy,,Pickering,ON,L1V 7C7,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,2.0,,FLO,https://flo.ca/,GPS,43.842953,-79.069323,2022-07-15,129562,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2750,ELEC,Markham Civic Centre,101 Town Centre Blvd,,Markham,ON,L3R 8G5,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.857081,-79.33739,2022-07-15,129563,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2751,ELEC,Markham - Civic Centre,101 Town Centre Blvd,,Markham,ON,L3R 9W3,,888-356-8911,E,,Public,24 hours daily,,,,,,,1.0,,FLO,https://flo.ca/,GPS,43.857088058904,-79.3374600147922,2022-07-15,129564,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2752,ELEC,FLO - Cadillac Fairview - Markville Mall,5000 Hwy 7,,Markham,ON,L3R 4M9,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,43.868027,-79.28659,2022-07-15,129565,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2753,ELEC,419 King St West,419 King St West,,Oshawa,ON,L1J 2K5,,888-356-8911,E,,Public,24 hours daily,,,,,,10.0,,,FLO,https://flo.ca/,GPS,43.891429,-78.878589,2022-07-15,129566,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2754,ELEC,Orangeville Hydro,400 C-Line,,Orangeville,ON,L9W 3Z8,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.901883,-80.113037,2022-07-15,129567,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2755,ELEC,Town of Orangeville,82 Broadway,,Orangeville,ON,L9W 1J9,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,43.919877,-80.09363,2022-07-15,129568,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2756,ELEC,Police Station,107 King Street West,,Cobourg,ON,K9A 2W4,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.959333,-78.170147,2022-07-15,129569,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2757,ELEC,Venture 13,739 D'Arcy St,,Cobourg,ON,K9A 0G1,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,43.974805,-78.162339,2022-07-15,129570,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2758,ELEC,Aurora Destination Chargers,9 Industrial Parkway South,,Aurora,ON,L4G 3V9,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.000961,-79.456368,2022-07-15,129571,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2759,ELEC,Sobeys Liverpool,180 Bristol Ave,,Liverpool,NS,B0T 1K0,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,1.0,,FLO,https://flo.ca/,GPS,44.047045,-64.721991,2022-07-15,129572,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2760,ELEC,FLO - Canadian Tire - Belleville,103 Bell Blvd,,Belleville,ON,K8P 4V2,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,1.0,,FLO,https://flo.ca/,GPS,44.186798,-77.400017,2022-07-15,129573,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2761,ELEC,CoK Public - Lake Ontario Park,920 King St W,,Kingston,ON,K7M 8H3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.217276,-76.530635,2022-07-15,129574,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2762,ELEC,CoK Public - Norman Rogers Airport Kingston,1114 Len Birchall Way,,Kingston,ON,K7M 9A1,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.218167,-76.59689,2022-07-15,129575,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
2763,ELEC,CoK Public - Center 70,100 Days Road,,Kingston,ON,K7L 2Z3,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,44.219265,-76.567968,2022-07-15,129576,2022-07-15 01:59:41 UTC,,,,2019-07-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,False
